rest_name,sqrt_fcnt1,sqrt_rcnt1,tdidf1,sqrt_fcnt2,sqrt_rcnt2,tdidf2,sqrt_fcnt3,sqrt_rcnt3,tdidf3,sqrt_fcnt4,sqrt_rcnt4,tdidf4,sqrt_fcnt5,sqrt_rcnt5,tdidf5,sqrt_fcnt6,sqrt_rcnt6,tdidf6
dosateria-cupertino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.745966692414834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kategna-ethiopian-restaurant-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,17.029386365926403,7.874007874011811,0.8,0.0,0.0,0.0,1.0,2.6457513110645907,0.8,0.0,0.0,0.0
mudai-ethiopian-restaurant-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrots-food-truck-sunnyvale-2,0.0,0.0,0.0,4.377802118633468,6.477225575051661,3.1462643699419726,0.0,2.23606797749979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mortar-and-pestle-bar-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,18.05547008526779,15.297058540778355,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
via-mia-pizza-santa-clara-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sagar-sweets-restaurant-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,1.4142135623730951,4.795831523312719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medina-kabob-house-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hobees-restaurant-deanza-cupertino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15549442140351,15.491933384829668,0.0
madras-cafe-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lakshmi-bazaar-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
round-table-pizza-campbell-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tirupathi-bhimas-milpitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunch-box-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deedees-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selam-restaurant-and-cafe-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saravanaa-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
komala-vilas-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delhi-chaat-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thali-indian-vegetarian-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
round-table-pizza-san-jose-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the-halal-guys-san-jose-2,0.0,0.0,0.0,621.440097111174,536.2357468824898,47.33337213694702,1269.0587958257368,1155.3262425581347,75.67978304136562,775.0755646645043,759.7913369963902,42.219086327161335,447.7748068789324,381.021422320965,31.833585617191755,323.5467972431711,328.9575487089231,17.351180279432537
ulavacharu-sunnyvale-2,36.01451735960427,74.25853072319157,7.170067911246064,48.22123207402817,40.47412372375493,10.414213562373096,36.27662521514448,45.76209412144641,14.569765649742912,6.14505191510159,29.10044870329577,1.6,70.63324306381918,96.97592478162467,12.726163357264307,20.03849727797208,32.88954088122532,11.067511817715713
naan-n-masala-milpitas,79.07467155509573,100.41882819777537,9.25753420716278,106.35426216868723,68.70500232624372,12.287905156441846,26.520980828938086,37.46879927676431,6.3999999999999995,53.02387650327211,30.410825999443528,1.7313708498984761,72.6523608812786,109.28781820801849,10.484836004034113,68.96901700435562,67.30314975058099,4.331370849898476
tayyibaat-meat-and-grill-milpitas-4,117.68213093957833,96.93175219082613,9.559797974644667,11.05786432336605,14.469063997086486,6.014213562373095,56.149802500249294,64.056209785996,9.47763521984045,78.02149550016388,66.21266774439157,11.980860592681655,25.451894549685914,26.718349845377013,5.935118751941804,32.04760750261905,43.32342507243925,4.731370849898477
gulzaar-halal-restaurant-and-catering-san-jose-7,7.578627565342071,27.383877012942065,2.8,56.30379017296757,41.303400528797866,5.931370849898476,30.161785324225754,23.662855148091232,5.62842712474619,42.93241211307482,19.371243022501513,5.9462643699419715,9.849266422272258,19.161209730459156,4.8,69.88771724999734,70.30864203196472,5.960477932315067
chaats-and-currys-sunnyvale-6,1.0,2.732050807568877,1.0,27.379473515052066,24.103333613284786,4.779898987322333,55.15527792724013,52.88349100932688,7.891848782213543,27.379410649162413,24.80448658259295,5.462741699796952,15.918414955111693,30.034940922046935,7.959797974644666,14.135562914111455,19.109866847850153,5.82842712474619
himalayan-kitchen-mountain-view,13.225303344945889,13.016027852609831,2.6,16.524174696260026,23.58861483008593,2.262741699796952,38.306007626091045,18.584878613946962,6.345584412271571,34.817014843292995,40.36945332782421,4.0142135623730955,26.49893781058964,43.15381735585319,4.579898987322333,33.233028555707236,12.744506907845807,4.414213562373095
yard-house-san-jose-2,28.04502171552107,38.88807601482669,2.6970562748477143,28.639350604537288,30.606937246026227,2.731370849898476,12.0,5.916079783099616,1.2,29.306000007708647,32.3105541460641,5.639230484541326,7.280109889280518,17.05688965590608,1.648528137423857,63.21415776412369,59.91791409464767,3.2627416997969525
punjab-cafe-san-jose-3,68.20352851376086,38.796140026019565,3.5455844122715714,21.844199901375088,34.33210074344028,8.014067770801292,10.095131908272988,16.123989734215705,5.214213562373095,8.97030663140135,20.30075065433504,4.82842712474619,20.849284247913833,36.317762055062204,2.8142135623730953,44.78562163810982,71.12654812219569,6.848528137423856
kabab-and-currys-santa-clara,11.19558574633534,17.27686142165649,3.5455844122715714,2.732050807568877,14.346543133262252,2.214213562373095,20.278883275997053,17.894018614626397,4.264101615137754,21.219544457292887,14.166111284844956,3.0,41.80638542031447,22.800930549014026,4.71194979489121,21.84543390620388,28.941252324448083,2.1313708498984765
jerusalem-grill-campbell-6,31.074053690118326,34.46669480133144,3.3320508075688773,88.32068096239622,113.5639051271054,10.317011495953578,33.45645202304747,32.8054900344614,4.8,27.690113410706406,47.2118168828085,6.151860237102937,29.681848794318988,46.394284261936775,3.5455844122715714,8.496976092671314,17.386121687408966,4.214213562373095
dish-n-dash-sunnyvale,88.35315772285462,88.5192130079402,5.262741699796952,36.66365873325226,52.8231831691952,4.82842712474619,1.0,5.291502622129181,1.4142135623730951,58.89241951523648,45.83758576235906,2.4000000000000004,35.98492517776374,25.040620482990366,4.82842712474619,20.420731179938862,32.0940372442315,3.2142135623730947
indian-street-cafe-sunnyvale,28.46337507001724,25.57124869771268,2.731370849898476,30.99791063206579,39.55682919041102,3.5320508075688775,43.93686986737939,13.943153358496854,3.6,30.097218519300036,57.40026791985353,4.617281506746022,25.45288992932674,38.15952303395886,5.285910656847546,25.826343140289914,45.670607795829156,2.0784609690826525
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.532562594670797,1.2,37.92263901750767,40.95815485823707,8.014213562373094,26.772008486715748,20.140697358729586,3.799854208428197,39.33720921345566,17.695677890587465,6.4502815398728846
swaad-indian-cuisine-san-jose,38.64135110589626,39.209871754794854,4.062741699796952,14.313708498984761,17.478538053612866,3.8,31.012143333202104,37.87412905480457,5.849489742783177,3.3166247903554,10.172305547637123,2.0,10.158200580745236,6.701410470953608,2.414213562373095,14.226671751267524,16.978580353760275,3.0
hyderabad-dum-biryani-milpitas,0.0,3.0,0.6,25.768623811957227,29.845361197862665,3.214213562373095,0.0,4.414213562373095,1.8,31.594477474268828,62.7259762006556,8.174011537017762,7.0710678118654755,20.44370665485543,4.048528137423856,25.859941647759612,27.040093859690202,4.414213562373095
grab-a-pita-san-jose,19.193067282967657,21.848583474687562,4.985640646055102,29.32051305561149,20.466542690782813,6.650281539872885,15.23569708819864,22.125513671363567,4.6,7.0,9.0,2.214213562373095,30.123014639132762,13.691802767465983,1.8,1.0,9.549388607374821,3.732050807568877
little-india-cafe-sunnyvale,2.449489742783178,16.152946437965905,2.1313708498984765,4.0,6.922176065819389,2.414213562373095,18.947295321496416,10.862780491200215,1.0392304845413263,14.435896155664084,23.13324318307835,3.1313708498984765,11.109573277205754,8.64575131106459,4.146264369941973,7.244997998398398,8.810165314033567,2.214213562373095
vn-grill-san-jose,3.0,17.14889156509222,1.8,49.79204112254069,63.93414922040182,5.580578944992734,13.260896700354559,25.583026461461465,3.214213562373095,53.04977653350674,54.442470486282936,4.931370849898476,60.591487873410365,56.19176648683857,3.6,28.03701166919155,33.67099530598687,2.0
satkar-indian-cuisine-sunnyvale,0.0,0.0,0.0,10.780677985109932,34.719128562728024,5.199854208428197,63.446463239456385,63.82506309988076,3.7998542084281968,25.24857103419101,11.70693874795802,2.0,29.00841420154059,63.515125236072045,2.8284271247461903,18.958267814094874,31.745726422349946,4.253444046914422
paradise-biryani-pointe-santa-clara,1.0,10.46284073991415,0.6,10.154517374961184,14.799278788489856,1.8,6.0,9.06225774829855,1.0392304845413263,7.713293552551451,10.015753193033055,2.414213562373095,27.59776149559116,28.709002004406244,3.732050807568877,19.213708342539405,13.101202024231153,3.5320508075688775
shah-restaurant-sunnyvale,3.872983346207417,10.46875186974302,2.0,1.4142135623730951,5.5677643628300215,0.848528137423857,31.496715478525005,13.05289036302594,4.253444046914421,0.0,4.242640687119285,1.3856406460551018,4.358898943540674,12.0,0.0,1.4142135623730951,4.242640687119285,0.8
tasty-indian-pizza-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,14.866068747318506,11.832159566199232,1.0,20.024984394500787,25.577446002633735,2.1313708498984765,32.55003661524528,25.55755646192483,4.262741699796953,6.287196908580512,17.34779340640346,3.517011495953578
anjappar-chettinad-indian-restaurant-milpitas,10.723805294763608,10.373380211096357,1.3856406460551018,0.0,3.0,0.0,0.0,7.847835380451348,1.8485281374238571,0.0,0.0,0.0,1.0,7.210045085685814,2.6,45.81860176742768,40.53826508393273,4.359591794226542
ikes-love-and-sandwiches-cupertino-2,0.0,0.0,0.0,33.86981183838779,56.3245013365476,2.6,24.53269566031945,22.04127095547798,2.985640646055102,40.105678714782954,42.39839696620133,1.6,1.4142135623730951,2.0,1.0,54.98536958884556,24.66265880370029,3.214213562373095
inchins-bamboo-garden-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,60.71357166972499,60.41694800305921,4.0016643490118495,35.029207037786115,56.12914602695652,5.048528137423856,22.20898663798441,40.38429472164196,0.6,84.66503108828518,74.81432075203473,5.277635219840449
biryaniz-milpitas,12.427058369499699,18.473581826123027,4.4,26.780044313639205,14.210045085685813,6.62842712474619,0.0,0.0,0.0,28.14923269649238,35.07062386297848,3.3170114959535786,12.649110640673518,7.473708194342818,2.8000000000000003,34.75830889394923,14.868327442575792,2.848528137423857
naan-and-curry-san-jose,18.707933385870284,24.877657055793815,4.6,73.94532757423269,59.74368055982077,6.487225198771445,2.414213562373095,9.498165340707455,3.517011495953578,0.0,0.0,0.0,37.96869019922463,24.478413344029633,3.9313708498984763,34.575617603882336,15.16459419563421,5.545584412271571
falafel-bite-milpitas-milpitas,41.858368632773555,54.35349262975828,3.385640646055102,41.385166323229484,33.602134114157,4.214213562373095,46.01301187969647,48.19913091214682,3.414213562373095,13.416407864998739,8.115624033326702,1.4,3.4641016151377544,2.6457513110645907,1.0,18.46297067022511,26.354035399387797,1.8
mirch-masala-milpitas-3,6.082762530298219,18.089211137457568,1.8,0.0,0.0,0.0,0.0,3.1462643699419726,2.0,5.0990195135927845,7.681145747868608,1.4142135623730951,28.838613812585038,12.100154431584937,3.6284271247461906,14.352700094407323,17.52583904633395,2.4000000000000004
aachi-aappakadai-sunnyvale,23.253117758417883,26.572593568533108,4.531370849898476,21.396785064279594,18.198947562088236,2.2,3.0,7.3005630797457695,2.8284271247461903,18.966629547095764,29.990467350565936,4.676955262170048,0.0,0.0,0.0,48.64780102154261,24.21997329558322,2.341640786499874
walia-ethiopian-cuisine-san-jose,0.0,0.0,0.0,18.708286933869708,16.852299546352718,1.0,10.426538548750452,30.348901650613332,2.9313708498984763,0.0,7.211102550927978,1.0392304845413263,0.0,0.0,0.0,34.83686344863377,42.18370617091222,3.414213562373095
curry-up-now-san-jose,26.975735381785523,27.731165545463714,2.2,2.0,4.3166247903554,0.8,19.096594413768358,14.46284073991415,1.8,7.416198487095663,3.1622776601683795,0.8,1.0,7.44158283437731,0.8,84.03883525268886,73.0894582232678,4.1188216365372305
mezbaan-santa-clara-3,15.726413291291173,12.617711972313383,0.6,10.848857801796104,24.7192275361083,2.0,14.174238741581277,8.213591931880694,0.8,0.0,0.0,0.0,19.564659966250538,13.36946288102773,2.4000000000000004,4.58257569495584,6.449489742783178,1.8
biryani-and-kababs-sunnyvale-2,1.7320508075688772,24.116661864648478,1.6,23.462505049636363,27.346755995516588,3.2142135623730947,1.0,7.903935046942321,3.414213562373095,28.376945839460333,25.62239868044333,6.214213562373095,0.0,0.0,0.0,10.7056813205735,37.00473025342089,2.234168783478959
zeni-ethiopian-restaurant-san-jose,26.210684844162312,13.74772708486752,1.1313708498984762,22.271805738748782,41.14256678161116,0.6,26.62085443769703,52.674415192891416,3.414213562373095,22.090722034374522,38.39060553731616,2.385640646055102,58.72353040372478,48.573485552153414,0.8,21.860866120678423,44.32079568633561,1.6
garlic-turkish-and-mediterranean-restaurant-santa-clara,9.797958971132712,12.24744871391589,0.6,0.0,0.0,0.0,6.708203932499369,9.780798774130737,1.8,1.7320508075688772,12.649110640673518,0.8,0.0,0.0,0.0,38.25581960194938,77.02279391609557,4.4
kabul-afghan-cuisine-sunnyvale-2,0.0,0.0,0.0,38.340499182007534,79.83596772431869,2.4000000000000004,8.322473088990595,29.150782883896486,2.6,2.414213562373095,11.074638375981511,2.039230484541326,1.0,9.763638577128761,1.4142135623730951,27.016737705235357,34.82346089574962,0.848528137423857
tandoori-grill-san-jose-2,0.0,0.0,0.0,21.387879523383372,20.43451205641957,6.62842712474619,21.921608954542087,9.706742302257041,4.380578944992735,35.24416220084351,53.049177850051706,9.623013451693897,22.2950382730195,23.152439311488497,4.145584412271572,0.0,0.0,0.0
new-indian-cuisine-san-jose,3.1462643699419726,10.244625611841853,2.0,12.529964086141668,2.8284271247461903,1.0,0.0,0.0,0.0,3.605551275463989,6.0,2.0,5.830951894845301,16.42220510185596,1.6,8.555641990915946,14.73146726004806,2.1313708498984765
red-chillies-milpitas-2,7.483314773547883,10.63014581273465,0.0,15.216635077586883,10.167641334875091,2.414213562373095,15.208479756301628,13.783530439226077,1.6,7.744770824657375,31.055868127599766,3.8000000000000003,3.449489742783178,12.49596759310553,1.788854381999832,1.7320508075688772,21.470910553583888,0.848528137423857
pista-house-milpitas-milpitas,23.77832720821706,37.83718981353976,8.945438620699768,10.358485472372255,25.917201697163147,2.1313708498984765,22.862006136033752,51.54427794025114,2.214213562373095,9.584537205849324,9.82842712474619,1.8,30.661697298693078,38.4399730428332,4.399854208428197,0.0,8.537319187990756,2.0
sajj-mediterranean-san-jose,0.0,0.0,0.0,23.53916935246638,31.230227694942446,2.9313708498984763,54.078762934533685,65.08823116593894,3.5313708498984764,31.737634001804146,25.78292552484634,2.6,1.0,2.6457513110645907,1.0,1.7320508075688772,8.94427190999916,1.0
blue-line-pizza-campbell,0.0,0.0,0.0,0.0,0.0,0.0,13.564659966250536,14.7648230602334,1.1313708498984762,29.430771752065954,27.13333301824833,3.062741699796952,17.13440566855091,28.26881336403225,3.0,0.0,0.0,0.0
amber-india-restaurant-san-jose,0.0,0.0,0.0,33.865109119769656,24.785905210342815,4.0,0.0,0.0,0.0,23.727621035409346,37.416573867739416,0.0,0.0,4.242640687119285,1.1313708498984762,1.0,2.8284271247461903,1.0
tofoo-com-chay-san-jose-2,40.837639256767204,44.48171692746905,3.517011495953578,0.0,0.0,0.0,21.307275752662516,6.48074069840786,1.2,6.557438524302,4.878315177510849,2.214213562373095,2.8284271247461903,3.605551275463989,1.4142135623730951,25.37715508089904,23.811091564513557,1.8
tandoori-oven-san-jose-2,10.04987562112089,4.898979485566356,0.0,36.51872035396268,48.53877726719264,2.531370849898476,2.0,23.150166809162037,0.0,8.58770540796992,8.990716082598492,0.0,17.32552957076168,17.23548181483445,2.214213562373095,14.604709264427392,15.418324816037627,1.0
mas-restaurant-san-jose,0.0,0.0,0.0,1.7320508075688772,10.44766094595442,1.9798989873223332,22.412475826556037,29.311060582104147,2.799854208428197,8.94427190999916,48.784466419158264,2.5805789449927343,5.656854249492381,10.567196007456044,3.1462643699419726,0.0,3.1622776601683795,0.0
bawarchi-sunnyvale-4,31.396073323299348,32.56027744981567,0.8,8.16227766016838,6.527882330881596,2.1313708498984765,7.615773105863909,3.0,0.0,0.0,3.3166247903554,0.848528137423857,5.06449510224598,5.55269276785519,2.414213562373095,14.6587593784704,29.294905411158023,1.697056274847714
el-camino-mongolian-bbq-santa-clara,6.6332495807108,18.373673372422445,2.8,27.2140533019779,23.98647864960881,1.8,2.449489742783178,13.152946437965905,1.1313708498984762,30.40041556238171,16.761148682604894,1.8,0.0,0.0,0.0,0.0,0.0,0.0
new-tandoori-cafe-san-jose-2,0.0,0.0,0.0,1.4142135623730951,3.605551275463989,1.1313708498984762,3.4641016151377544,5.65685424949238,1.4142135623730951,0.0,0.0,0.0,29.74886424428953,30.712132017241856,0.8,0.0,4.47213595499958,0.0
chennai-kings-express-san-jose,10.677078252031311,1.7320508075688772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.194841477578333,10.128990204491961,3.82842712474619,0.0,0.0,0.0,1.4142135623730951,3.872983346207417,1.4142135623730951
shalimar-restaurant-sunnyvale-sunnyvale-2,2.0,7.745966692414834,0.0,5.196152422706632,14.716761566841432,0.0,9.532252273081397,12.960236631301091,4.262741699796953,10.578476147264043,10.351692010826492,0.848528137423857,5.0990195135927845,4.795831523312719,0.0,24.24744871391589,20.525549806201862,0.8
the-mynt-san-jose,8.660254037844387,8.280441637628478,2.014213562373095,16.583123951777,13.856406460551018,1.0,0.0,0.0,0.0,1.4142135623730951,6.782329983125268,0.8,25.459671842978224,42.89379944279108,2.799854208428197,0.0,0.0,0.0
veggie-grill-san-jose-3,8.366600265340756,3.0,1.1313708498984762,15.570019740208101,26.226055448001368,2.4000000000000004,40.76844149317194,46.708324320492494,3.746264369941972,18.35755975068582,11.313708498984761,1.1313708498984762,14.730919862656235,33.86602635718259,3.1744950280549338,0.0,0.0,0.0
p-f-changs-sunnyvale-3,10.778050766032289,7.645751311064591,1.0,0.0,2.8284271247461903,1.6,0.0,0.0,0.0,12.075949893243699,17.962669870624218,1.4142135623730951,9.486247283136148,19.450413304402645,0.8,11.835355391831369,21.664326671508142,2.414213562373095
mayuri-indian-cuisine-santa-clara,2.6457513110645907,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57407506342465,13.95392878096155,3.117011495953578,8.306623862918075,1.7320508075688772,1.0
peacock-indian-cuisine-santa-clara-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.795831523312719,18.79142347501616,0.6,2.0,17.68926281664838,3.1808712710412,0.0,0.0,0.0
cafe-falafel-grill-santa-clara,0.0,0.0,0.0,22.22611077089287,4.464101615137754,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.695359714832659,12.842213717088557,3.0
best-desi-pizza-campbell,11.488088481701515,11.047134109841299,2.8,27.53179979587241,7.681145747868608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.959545686749586,14.28164930898241,2.0
darda-seafood-restaurant-milpitas,20.750956551099286,25.726543382138743,2.799854208428197,0.0,0.0,0.0,41.8268991237117,50.114700486558085,1.7313708498984761,17.029386365926403,14.316643076236575,2.979898987322333,2.0,9.744562646538029,1.6,3.0,3.7416573867739413,0.0
aqui-cal-mex-cupertino-3,0.0,0.0,0.0,26.958036216464727,26.076112312955708,2.214213562373095,16.307315256970078,20.127984141391057,2.039230484541326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great-indian-cuisine-santa-clara,0.0,2.6457513110645907,1.0,0.0,0.0,0.0,24.535509790110705,11.158366631993456,2.8,11.958260743101398,4.358898943540674,1.0,7.874007874011811,4.0,1.4142135623730951,0.0,7.615773105863909,0.0
parktown-pizza-company-milpitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08276253029822,22.681988150828882,2.4,25.308092789310493,6.123105625617661,2.414213562373095,5.5677643628300215,1.4142135623730951,0.8
turmeric-restaurant-sunnyvale,8.0,4.69041575982343,0.0,14.009839244503887,34.3406382306889,1.4142135623730951,0.0,3.872983346207417,0.0,25.999692997327752,26.07387702664834,2.185640646055102,1.4142135623730951,10.14889156509222,1.0,0.0,0.0,0.0
chennai-grill-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08725041416465,27.11218618873402,6.414213562373095,11.511747491081728,17.74808619109683,2.6,0.0,0.0,0.0
m-asian-fusion-restaurant-san-jose,15.0,7.16227766016838,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.76737798844756,17.93662701105875,2.4000000000000004,5.196152422706632,13.332278270195278,1.8,0.0,0.0,0.0
shan-restaurant-cupertino-2,10.63014581273465,7.615773105863909,1.0,0.0,0.0,0.0,0.0,3.872983346207417,1.1313708498984762,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,2.0,11.31370849898476,1.2
merit-vegan-cuisine-sunnyvale,70.30647196382421,52.64978632435273,1.1313708498984762,0.0,0.0,0.0,18.027756377319946,17.69180601295413,1.4142135623730951,8.774964387392123,19.026297590440446,1.0,3.1622776601683795,4.0,1.0,0.0,0.0,0.0
gojo-ethiopian-restaurant-san-jose-2,1.7320508075688772,12.464101615137753,1.8,33.53612911260524,18.548171002083215,2.1313708498984765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,3.3166247903554,1.0
kings-of-punjab-sunnyvale-2,18.320508075688775,31.923529077808315,2.8,0.0,0.0,0.0,7.615773105863909,13.810249675906654,1.2,0.0,0.0,0.0,0.0,4.47213595499958,0.848528137423857,3.732050807568877,12.87729817057524,0.0
bombay-to-goa-sunnyvale,26.683589176392886,41.87926664344674,2.878460969082653,8.774964387392123,1.0,0.0,9.47801749998371,13.027327981523666,0.6,27.35578135166073,35.078729856790076,1.0,1.0,7.385164807134504,0.0,1.0,3.863703305156273,0.0
mortar-and-pestle-bar-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05547008526779,15.297058540778355,1.7320508075688772
sweet-tomatoes-san-jose-3,0.0,0.0,0.0,1.4142135623730951,9.8309518948453,1.8,19.651030966006914,29.888403541339894,1.0,40.30480813382509,29.46131141161319,2.214213562373095,0.0,0.0,0.0,5.0990195135927845,18.49324200890693,0.0
maiwand-kabob-house-santa-clara,7.483314773547883,10.246950765959598,0.8,0.0,0.0,0.0,0.0,3.872983346207417,1.0,9.797958971132712,21.0,0.8,12.45623261899998,22.10156802084567,2.4,0.0,0.0,0.0
eat-on-monday-mountain-view-3,19.18269027346469,11.360566425675607,2.0,0.0,1.4142135623730951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ichaat-cafe-sunnyvale-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.78950903858497,34.53133111434016,1.8485281374238571,8.26986816277414,7.299815170398899,2.0,0.0,0.0,0.0
3-3-3-fremont,0.0,0.0,0.0,13.638181696985855,18.2208671582886,1.2,11.357816691600547,11.74734012447073,1.0392304845413263,0.0,0.0,0.0,5.196152422706632,8.306623862918075,1.0,0.0,0.0,0.0
el-torito-milpitas,2.23606797749979,10.04987562112089,0.6,7.14142842854285,12.594553449872045,1.4142135623730951,12.288205727444508,11.874342087037917,1.0,0.0,0.0,0.0,27.676705006196094,32.38826948140329,0.0,24.233687939614086,46.14542006484108,1.1313708498984762
phillys-cheesesteaks-and-wings-san-jose,0.0,4.795831523312719,0.6,8.0,5.0990195135927845,0.0,0.0,0.0,0.0,16.00679322140502,18.92648373732322,0.8,0.0,0.0,0.0,74.14635912968522,53.44529445297243,0.6
sus-mongolian-bbq-santa-clara-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416198487095663,0.0,0.0,0.0,0.0,15.264337522473747,1.7320508075688772,0.8
chutney-marys-food-truck-santa-clara-2,0.0,5.123105625617661,1.6,0.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,11.54400374531753,4.377802118633468,2.0,0.0,0.0,0.0
rasams-sunnyvale-2,4.69041575982343,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,1.4142135623730951,1.2,0.0,0.0,0.0,0.0,0.0,0.0
the-baba-kabob-truck-san-jose-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.071247279470288,8.18535277187245,0.8,0.0,0.0,0.0,0.0,2.0,0.6
curry-on-wheels-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,7.615773105863909,7.810249675906654,1.4142135623730951,0.0,0.0,0.0,8.415644303948184,4.414213562373095,1.8485281374238571,1.0,5.196152422706632,1.0
shan-santa-clara,0.0,3.3166247903554,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
good-karma-artisan-ales-and-caf%C3%A9-san-jose,0.0,0.0,0.0,12.806248474865697,28.5657137141714,0.8,0.0,0.0,0.0,12.644003843444215,24.01104014493341,2.214213562373095,0.0,0.0,0.0,0.0,0.0,0.0
